time rate GYR_X_865 Q_X_865 Q_Y_871 GYR_Y_871 Q_Z_925 GYR_Z_925 UPP_X_865 UPP_Y_871 UPP_Z_925 
sec grad/sec V V V V V V V V V 
# 1120S ai0 ai1 ai2 ai3 ai4 ai5 ai6 ai7 ai8 
6.270000 -50.000 2.711793822662009745272371 2.561560841301245616818960 2.534026194243669038996813 2.752049200881065971202588 2.505847466634202547197674 2.711310758186200597918969 2.618401384712835344714676 2.593926134118563542330094 2.596985540240405843093185 
6.271000 -50.000 2.712759951618081810664762 2.547874027859553081043487 2.534509258187414904028856 2.752854308551358375467544 2.488940232363950233462901 2.710344629239034741630121 2.606163758952591447126679 2.598434732634061994360763 2.583137702464823881598477 
6.272000 -50.000 2.712920973111338174277307 2.546907899895038518423007 2.533543130301338486276563 2.753015330085917256042194 2.470100744764418099208569 2.706802156483536947462198 2.599400860903699594928185 2.607129887268369916597521 2.578307061657820753453052 
6.273000 -50.000 2.714692209548047685530037 2.541916238835499441961474 2.528712490955811187376412 2.752371243948682710822595 2.463176831050275961132456 2.704064791227084985081319 2.615664020975362102916506 2.614858914002596179670945 2.582171574291955984392644 
6.274000 -50.000 2.720166940478751627097154 2.551577518442836201018054 2.535636407394991742592083 2.752371243948682710822595 2.464303979775003483609908 2.702293554910028205995332 2.632088204098342210102146 2.620333641496691345906811 2.594087155491958007758058 
6.275000 -50.000 2.723709413535732704048087 2.561077777277961597945932 2.531288831922498427928758 2.752693287016966472435797 2.473965254868531804532950 2.702615597875284603190948 2.644164810407263033198433 2.623715090924223503066059 2.609867250861103382675310 
6.276000 -50.000 2.724353499554695190454368 2.553187731765977463993522 2.526780235257171103313567 2.753015330085917256042194 2.486041849518281665609720 2.703420705291305736750473 2.611477464760849187541680 2.639817232031223426247379 2.602782309892819778696094 
6.277000 -50.000 2.723387370527244222273566 2.516796914507188009935135 2.526297171336041369471559 2.752371243948682710822595 2.475736488696005377363463 2.704386834195962041604844 2.605036609258146729217742 2.639978253450453671291598 2.598756775389967632605703 
6.278000 -50.000 2.722099198499908556669880 2.504559296343666918716053 2.528873512265051637371016 2.753176351620642225981328 2.464465001022009715825334 2.704547855680647927556493 2.629028797311071752318412 2.632249225509812884382654 2.606002737567190141731999 
6.279000 -50.000 2.720972047984673292120306 2.511322190480396177036937 2.524364915665640918263080 2.753176351620642225981328 2.472677084823937665447602 2.704225812711441356839259 2.654309160410893486670147 2.621460791297977710456735 2.616308106556468615622180 
6.280000 -50.000 2.720327961979605468911814 2.513898531176372852513623 2.521788574806893556967680 2.752693287016966472435797 2.481372232817071754595872 2.703098662324403544943152 2.617918320520491448633038 2.624842240749187816106769 2.609706229472011695946776 
6.281000 -50.000 2.719683875977182641037189 2.521949596109390068221501 2.522754702624221856410713 2.753659416225819445145362 2.469134617252292329681040 2.702293554910028205995332 2.601172096079669593393646 2.615502999580487486497304 2.611155421979615809391362 
6.282000 -50.000 2.720166940478751627097154 2.541111132227178881493046 2.517279978400584372622006 2.755752696198932483184763 2.491355551440430637910595 2.700361297132308990853744 2.578146040300054675498131 2.608579079752863627561510 2.600366989179100141171830 
6.283000 -50.000 2.719200811477101353830221 2.542077260157636242610124 2.504076232487289388473073 2.754464523904449624325252 2.497635381202929494293130 2.700361297132308990853744 2.561721862642657221442732 2.614697892608525364721572 2.579917275244230978614723 
6.284000 -50.000 2.716463446004732329441822 2.551899561106200753357598 2.506974615646610171637576 2.754303502368389722221309 2.492482700354749169946444 2.701971511945429949008712 2.572671314230661643307485 2.643198681869052713011570 2.576857869443657911290302 
6.285000 -50.000 2.715658338521944603627389 2.558662457182920402232185 2.526941256564527726879987 2.753498394690593542577517 2.478473850102553832641661 2.703581726775003968299416 2.584103830643428523217153 2.645614003225515542538915 2.585069958827771241516302 
6.286000 -50.000 2.713081994604759294986707 2.553026710432952484097768 2.522432660017818850661797 2.751888179347507623617730 2.467685425994524450743484 2.702615597875284603190948 2.600528010558893488024523 2.629833904354704099404216 2.613248700069118246602784 
6.287000 -50.000 2.711310758186200597918969 2.546102793262282393271789 2.543204409417005873450535 2.748828770241564800613787 2.470100744764418099208569 2.707285220945499393252476 2.614697892608525364721572 2.615341978185773186282859 2.634503525287363867590784 
6.288000 -50.000 2.712437908632064686997865 2.542238281479930250839061 2.523720830447192309264892 2.747701619533483352597614 2.463981937281453316046509 2.701971511945429949008712 2.634986589529530132125501 2.620655684296253618015271 2.637562932178987740172715 
6.289000 -50.000 2.711954844154275789946951 2.547713006531739488025323 2.532577002420921097325390 2.748989791771957236221624 2.464465001022009715825334 2.697945974943460889505786 2.692632266258129458691428 2.624198155133955712159377 2.666868832737477212901922 
6.290000 -50.000 2.716302424507844204271123 2.548196070515653222088304 2.517440999698696391106978 2.750922050149658293349830 2.468007468495169831612657 2.706802156483536947462198 2.662360232301187679126997 2.611960528933904068793481 2.624037133730550142018956 
6.291000 -50.000 2.719522854476990492145205 2.544331558684098215650238 2.531932917170452768118594 2.751083071682216552034106 2.481372232817071754595872 2.696496781647903961953716 2.602299245747193179312262 2.608418058365056246827862 2.564942289504164918412243 
6.292000 -50.000 2.721133069486353583954497 2.556891222469193536426246 2.557213265142992408840428 2.751405114747833113852948 2.492804742903095949202452 2.699556189731915800678053 2.572671314230661643307485 2.618723427508535372965071 2.539500919022350977627411 
6.293000 -50.000 2.720650004981808756099326 2.547229942549245507166233 2.541433174870034061854085 2.749472856364133299678087 2.482016317871557742336108 2.726607800641920764661563 2.568001695081343349613689 2.622748962509109382779116 2.553187731765977463993522 
6.294000 -50.000 2.717107531993935953806840 2.528712490955811187376412 2.534831300817364851951652 2.747379576475529994183944 2.498440487599847603661374 2.702615597875284603190948 2.576696848087324021037148 2.639495189193248325665309 2.570255993964341012514296 
6.295000 -50.000 2.713565059086012976052871 2.532254959795372517561418 2.540467046943357676269670 2.747862641062709609940384 2.492965764177502485665627 2.701327426018207411573258 2.595536347859706438612193 2.631927182687033184294023 2.582332595653701989846240 
6.296000 -50.000 2.710505650729817084254591 2.534348236872675741437888 2.520500404392563176259046 2.748023662592102400736849 2.505364402774082233094077 2.701810490463377512071474 2.602943331275016092263286 2.616791170743987038349587 2.592960005881549179207468 
6.297000 -50.000 2.709700543277556050725252 2.542560324124991666394635 2.511161169188226072179759 2.747540598004423184619327 2.514381595061323082518356 2.699717211211665635062218 2.610994400589239816667941 2.616791170743987038349587 2.602460267128908544265187 
6.298000 -50.000 2.711632801169908013605436 2.554314881101579892686004 2.508262785955866824849636 2.745447318141795545187733 2.511644233065205789046104 2.698751082335633988407153 2.610028272250355385608600 2.613409721461743107084885 2.602943331275016092263286 
6.299000 -50.000 2.716463446004732329441822 2.556086115787465029569603 2.506813594358655361560295 2.748506727181280417937614 2.495864147143403766193615 2.701005383055583575213632 2.615986063765593616636806 2.634181482460061118899830 2.606163758952591447126679 
6.300000 -50.000 2.720166940478751627097154 2.536602535293334348409644 2.531127810610902528765109 2.753176351620642225981328 2.496508232253780601439530 2.701971511945429949008712 2.603748438188399738635326 2.618723427508535372965071 2.603426395422565153836558 
6.301000 -50.000 2.722260220002746144984940 2.522915723927658504521787 2.556408158459681612129089 2.754625545440676059882890 2.490067381261959589267008 2.702615597875284603190948 2.623071005313503345490744 2.630639011402371441050718 2.598434732634061994360763 
6.302000 -50.000 2.722582263008918701530092 2.521305510900344604152679 2.532415981108068425697866 2.756235760812117074891603 2.486685934590751934081254 2.702937640841199584684773 2.628223690271473067525676 2.620333641496691345906811 2.593765112745328060839256 
6.303000 -50.000 2.721294090988199076974752 2.526619213949970799149014 2.516796914507188009935135 2.754625545440676059882890 2.481855296607703653677390 2.701971511945429949008712 2.622909983911225761943342 2.641427446230809383820315 2.604392523721990926333092 
6.304000 -50.000 2.719522854476990492145205 2.516957935804830182036085 2.519534276588393684193079 2.755269631587250245274845 2.478795892623911534258241 2.701166404536813114845017 2.610511336419075512083054 2.639656210612154829675546 2.617113213536469640274618 
6.305000 -50.000 2.715819360018171924053831 2.530805767988181909089462 2.532093938482834261094467 2.756235760812117074891603 2.489262274905462479779317 2.703259683807772262298386 2.597146561616838766894944 2.623554069521301990164375 2.602138224365637686474884 
6.306000 -50.000 2.714370166558069730200486 2.545297686633469336214830 2.532738023733930976533202 2.757362911582055264858582 2.491516572713438293362742 2.702293554910028205995332 2.592315920393402528532079 2.606163758952591447126679 2.590866728054416423532302 
6.307000 -50.000 2.720811026483158201472179 2.565586374884075482327717 2.543204409417005873450535 2.755108610050356343634803 2.501338870660981594795658 2.699878232691579782454028 2.587324257946895578186286 2.602299245747193179312262 2.589256514359603134067811 
6.308000 -50.000 2.720972047984673292120306 2.567035566998153051088138 2.537407641879612540947164 2.752371243948682710822595 2.504559296343666918716053 2.698429039378271721005831 2.598112689878796288667218 2.604070480954874700074697 2.588129364782730590377469 
6.309000 -50.000 2.733209682584150979067772 2.575247655887478170910754 2.523559809142971843698433 2.752693287016966472435797 2.495059040758933033288258 2.697945974943460889505786 2.603909459571557061252634 2.610994400589239816667941 2.595375326484872680055105 
6.310000 -50.000 2.748828770241564800613787 2.564459225470896885923366 2.527424320487539954882550 2.754142480832496797660269 2.497474359924012343725508 2.698590060856870476158065 2.607773972815429441851620 2.618562406110604978692891 2.605036609258146729217742 
6.311000 -50.000 2.685708343087802152382437 2.559145521199079009733168 2.531771895858228482723007 2.754625545440676059882890 2.494092913102699871075174 2.698268017899837278861241 2.617757299123365299919897 2.624520197941249577411327 2.605197630642586581473097 
6.312000 -50.000 2.724675542565169639175338 2.557052243806013702709379 2.523398787838908585712261 2.753820437761211437077691 2.507618700799989497340903 2.697945974943460889505786 2.639656210612154829675546 2.627096540422809933801318 2.610994400589239816667941 
6.313000 -50.000 2.722904306015752062819502 2.560594713256103105436523 2.520661425693806467762670 2.750277964021091925417295 2.520661425693806467762670 2.699234146772909959111075 2.649317496042925768051646 2.629511861536767192149000 2.613087678676654590503858 
6.314000 -50.000 2.724836564070655331448734 2.563654118751954147370498 2.518890191388746035983104 2.748345705651388026780069 2.515186701539368296920429 2.699556189731915800678053 2.640944381969234200369101 2.626291433392888841069635 2.608901122528960669910703 
6.315000 -50.000 2.727251886672803049549429 2.560272670575656217550886 2.547874027859553081043487 2.746252425777938377393639 2.521144489598475146863166 2.698429039378271721005831 2.617113213536469640274618 2.649800560329782506130414 2.621299769897310838473459 
6.316000 -50.000 2.725802693107043594977767 2.550128326465516792609378 2.548357091843940658293377 2.747057533418242769585049 2.520661425693806467762670 2.698590060856870476158065 2.581044424764191713705941 2.634664546701257936689444 2.625486326366998302006550 
6.317000 -50.000 2.724353499554695190454368 2.546907899895038518423007 2.541433174870034061854085 2.750600007085041820431570 2.505203381487687064321790 2.699717211211665635062218 2.622426919705360681689399 2.612926657284350806520479 2.613087678676654590503858 
6.318000 -50.000 2.723548392031405640523190 2.551577518442836201018054 2.527746363103666293881133 2.751727157814115809486566 2.487974104743140291162717 2.701488447499766465398352 2.526619213949970799149014 2.614053807033848375596108 2.574120506407613806487689 
6.319000 -50.000 2.723548392031405640523190 2.542721345447758629632062 2.522593681320941971790717 2.751244093214941344172075 2.472999127334158941948772 2.702293554910028205995332 2.614053807033848375596108 2.617757299123365299919897 2.563493097408640952750147 
6.320000 -50.000 2.722743284512252781581765 2.538856833744829177845759 2.522432660017818850661797 2.748989791771957236221624 2.467202362244713231831383 2.702454576392574470133923 2.632893311157311178050122 2.620655684296253618015271 2.571383143417509842265645 
6.321000 -50.000 2.722904306015752062819502 2.546263814588518137327355 2.514220573766183353114911 2.745769361195753432980382 2.463498873542284250959256 2.702615597875284603190948 2.637723953595953130246698 2.624520197941249577411327 2.577501954870583311674181 
6.322000 -50.000 2.724836564070655331448734 2.557535307817424552467855 2.502949083494531379301407 2.744481188983915131984759 2.461244576111169202192741 2.702454576392574470133923 2.638690082101142309056740 2.621138748496805170873358 2.584264852007086776808364 
6.323000 -50.000 2.724353499554695190454368 2.544975643983048652074785 2.511483211772722601295982 2.743515059832025038133452 2.457058023819187919656315 2.703742748258866068766793 2.594892262361331081166327 2.621460791297977710456735 2.608096015589921989885624 
6.324000 -50.000 2.719844897477540435204446 2.546907899895038518423007 2.527907384411964830661645 2.745286296615065957382740 2.470261766016979443350010 2.705513984592219589586648 2.587324257946895578186286 2.614375849820865571615514 2.603426395422565153836558 
6.325000 -50.000 2.716302424507844204271123 2.554153859767448242479304 2.534509258187414904028856 2.747540598004423184619327 2.493609849276682499663593 2.706802156483536947462198 2.582332595653701989846240 2.624359176537521598504554 2.601011074699234981721929 
6.326000 -50.000 2.712920973111338174277307 2.557696329154877545875024 2.541916238835499441961474 2.748828770241564800613787 2.489262274905462479779317 2.706158070536560877883403 2.586358129749157352961220 2.626291433392888841069635 2.595536347859706438612193 
6.327000 -50.000 2.712276887139303482854302 2.547390963876585701086697 2.543365430740403443365949 2.749955920957809052396215 2.497957423761229645009507 2.704547855680647927556493 2.593443069999337158293429 2.636435782264757499149255 2.595214305110198793613563 
6.328000 -50.000 2.711793822662009745272371 2.518085084892708991333166 2.529356576193714012390501 2.751727157814115809486566 2.481050190290758461486575 2.703098662324403544943152 2.600850053318961130344178 2.631927182687033184294023 2.606968865882005825795886 
6.329000 -50.000 2.711954844154275789946951 2.509711977565721952032618 2.515991808021322828636812 2.752210222414791296330350 2.482338360399730436967047 2.701166404536813114845017 2.607934994202595557766244 2.645291960375880435663021 2.617274234932952303722686 
6.330000 -50.000 2.711471779677971483124566 2.508423807245226289097673 2.506491551783213367343706 2.751244093214941344172075 2.475736488696005377363463 2.700039254171658686942692 2.610672357808969668013788 2.634664546701257936689444 2.605197630642586581473097 
6.331000 -50.000 2.711632801169908013605436 2.515508744131680796130013 2.525331043498018512849512 2.750277964021091925417295 2.476219552470382279096839 2.698912103814561369574676 2.609223165305699865257338 2.630961054222568318294861 2.593443069999337158293429 
6.332000 -50.000 2.710505650729817084254591 2.510195041438484153673016 2.540628068264076500071269 2.749955920957809052396215 2.488618189823059267951066 2.699717211211665635062218 2.611638486151707017057788 2.621299769897310838473459 2.592960005881549179207468 
6.333000 -50.000 2.710022586257965659939373 2.619045470304879330569747 2.552543646434824786695117 2.750277964021091925417295 2.505525424060632833089812 2.701005383055583575213632 2.620011598697772559063424 2.620011598697772559063424 2.593604091372252895553174 
6.334000 -50.000 2.712276887139303482854302 2.741582801546207370790853 2.544009516035569351544154 2.752371243948682710822595 2.503915211202142110380464 2.702615597875284603190948 2.623393048118541237556656 2.609384186694309715193185 2.590544685314176920343243 
6.335000 -50.000 2.712437908632064686997865 2.500694785531924591026609 2.546907899895038518423007 2.755108610050356343634803 2.497957423761229645009507 2.702454576392574470133923 2.613248700069118246602784 2.608579079752863627561510 2.591510813536813007118553 
6.336000 -50.000 2.712437908632064686997865 2.350139954037195444414010 2.540789089584952975542365 2.754464523904449624325252 2.495220062035516050968909 2.699395168252330723390742 2.604392523721990926333092 2.608257036977408738209760 2.592960005881549179207468 
6.337000 -50.000 2.712437908632064686997865 2.548679134500988041622804 2.517279978400584372622006 2.751244093214941344172075 2.506330530495727071382817 2.698912103814561369574676 2.599883925040679333307025 2.619689555899497257485109 2.611316443370152562408748 
6.338000 -50.000 2.710827693711875596704886 2.556247137123494272969992 2.520017340489773882694635 2.749150813302515761193945 2.492321679080808927153612 2.699717211211665635062218 2.634342503873631446964509 2.639334167774503470127456 2.611638486151707017057788 
6.339000 -50.000 2.714853231043284687018513 2.556408158459681612129089 2.511161169188226072179759 2.746896511889849179510747 2.481211211553837614474105 2.700039254171658686942692 2.633215353982029327539749 2.626291433392888841069635 2.601816181603007649414394 
6.340000 -50.000 2.715980381514564445666338 2.544009516035569351544154 2.514542616356619575412878 2.745930382722981732968037 2.472355042314334561126543 2.702132533427646698953595 2.603748438188399738635326 2.654953246147159884316125 2.597951668501403688082974 
6.341000 -50.000 2.716141403011121724375698 2.547551985204083546676657 2.519051212688423024843587 2.746735490361621678800930 2.489906359990349482558258 2.704225812711441356839259 2.619528534500601857359925 2.679106463137733928903117 2.594892262361331081166327 
6.342000 -50.000 2.716785488999003739252203 2.554636923770317924464734 2.537568663197340423920423 2.746413447305666277742375 2.491033508894880732498223 2.704386834195962041604844 2.625003262153398519984648 2.630477989992515031048015 2.591027749424776427389361 
6.343000 -50.000 2.717590596487572618400463 2.550772411787190385723534 2.524203894360793398732312 2.746252425777938377393639 2.478151807581814747294402 2.701971511945429949008712 2.613731764247474220752565 2.874586636769310032946123 2.589256514359603134067811 
6.344000 -50.000 2.718556725479306823700654 2.554958966439687895189081 2.516796914507188009935135 2.745930382722981732968037 2.477346701282676644240155 2.699717211211665635062218 2.583942809279929253563068 2.660911039330922989165629 2.596663497488020055925517 
6.345000 -50.000 2.718395703980271527200330 2.547874027859553081043487 2.528873512265051637371016 2.745608339668691222357211 2.489745338718894807072957 2.701166404536813114845017 2.583620766553408998333907 2.607451930041579046815059 2.609545208083080325422998 
6.346000 -50.000 2.716624467501785655798585 2.538534791107012633659679 2.535958450027143484817316 2.745930382722981732968037 2.495220062035516050968909 2.703259683807772262298386 2.589256514359603134067811 2.621782834099794623483604 2.608901122528960669910703 
6.347000 -50.000 2.715014252538686001514634 2.539822961662056677312194 2.538212748469825807973166 2.748184684121662169076217 2.493448828001654238306628 2.703903769742892926331024 2.607451930041579046815059 2.644647874678555332650376 2.609062143917249887437038 
6.348000 -50.000 2.713565059086012976052871 2.530644746677057188577464 2.540306025622796504137568 2.751244093214941344172075 2.501016828096141786375028 2.703581726775003968299416 2.621621812698805342733976 2.632410246921445207135548 2.607451930041579046815059 
6.349000 -50.000 2.712598930124990648238281 2.541755217513519848893111 2.530322704055279370294329 2.752049200881065971202588 2.488296147282789583243812 2.703420705291305736750473 2.618401384712835344714676 2.624037133730550142018956 2.593926134118563542330094 
6.350000 -50.000 2.711632801169908013605436 2.554958966439687895189081 2.537890705833268256697011 2.749150813302515761193945 2.490872487622338926627208 2.702454576392574470133923 2.631605139864898745827304 2.619045470304879330569747 2.589578557097288680211022 
6.351000 -50.000 2.711954844154275789946951 2.560916755937183708624616 2.525814107416323839316874 2.746735490361621678800930 2.503110104778743849607281 2.702293554910028205995332 2.631605139864898745827304 2.614536871214614865976955 2.596341454736273313130823 
6.352000 -50.000 2.712437908632064686997865 2.573959485053983531344102 2.524847979581124057801844 2.745286296615065957382740 2.515669765428071524837605 2.705836027564060941585922 2.635147610943908702552108 2.623876112327306664440130 2.603426395422565153836558 
6.353000 -50.000 2.715336295529985122243488 2.596341454736273313130823 2.535314364763469274777208 2.745608339668691222357211 2.523720830447192309264892 2.706158070536560877883403 2.701810490463377512071474 2.638045996430368855811821 2.645936046075798131482770 
6.354000 -50.000 2.719361832976963100350076 2.593121027253985744209785 2.532254959795372517561418 2.743837102881989675751129 2.519856319189157201066109 2.704869898650513082571933 2.669767218799706132159599 2.624681219345137872522855 2.629028797311071752318412 
6.355000 -50.000 2.720972047984673292120306 2.571866207471250387328610 2.514864658947681075318314 2.742548930686123043187763 2.497635381202929494293130 2.704708877165498126515786 2.607773972815429441851620 2.615664020975362102916506 2.600850053318961130344178 
6.356000 -50.000 2.720166940478751627097154 2.545619729284521515211281 2.501499891943635756064168 2.742065866115416916670711 2.498440487599847603661374 2.705836027564060941585922 2.559628585216661811330141 2.611155421979615809391362 2.609706229472011695946776 
6.357000 -50.000 2.715014252538686001514634 2.518407127490653873991278 2.517602020996964728993817 2.745125275088503347120650 2.490389423805645208176429 2.705675006078057887037858 2.536280492659924057363696 2.609545208083080325422998 2.580883403403719356106194 
6.358000 -50.000 2.710988715203152654709129 2.506169509208395762556165 2.573315399641051381962598 2.745286296615065957382740 2.480245083977685727205653 2.702937640841199584684773 2.555119987774610468278524 2.623554069521301990164375 2.562043905325955606144817 
6.359000 -50.000 2.708412371362511006367413 2.528873512265051637371016 2.681038720655619211896692 2.747862641062709609940384 2.479600998930015620658196 2.701166404536813114845017 2.584586894734882456248215 2.629350840128040545096155 2.559628585216661811330141 
6.360000 -50.000 2.706802156483536947462198 2.580400339323258851464971 2.535153343447943630195596 2.751083071682216552034106 2.468168489745724780703995 2.700200275651901460349791 2.710827693711875596704886 2.653182010378682065265821 2.578790125732072446851362 
6.361000 -50.000 2.707285220945499393252476 2.580722382043406426532783 2.591832856278969643426535 2.750922050149658293349830 2.468329510996433384661941 2.698751082335633988407153 2.696174738695142902855650 2.636596803680590905827330 2.589900599835612826637998 
6.362000 -50.000 2.706319092023057759632820 2.561399819959992552043104 2.521466532202370824933269 2.748667748711339786638064 2.474448318637805677155939 2.698590060856870476158065 2.612926657284350806520479 2.628545733086828484204034 2.596341454736273313130823 
6.363000 -50.000 2.707124199458013968921932 2.553992838433474688031311 2.515186701539368296920429 2.747701619533483352597614 2.517602020996964728993817 2.698106996421567149724297 2.588773450254271413228935 2.615502999580487486497304 2.643842767560545148342044 
6.364000 -50.000 2.706802156483536947462198 2.545619729284521515211281 2.506169509208395762556165 2.747379576475529994183944 2.538051727151468206500340 2.698590060856870476158065 2.630639011402371441050718 2.607773972815429441851620 2.702293554910028205995332 
6.365000 -50.000 2.706158070536560877883403 2.558823478521481842307139 2.516313850615199410043488 2.747701619533483352597614 2.546585857241463024536188 2.700683340093617434973794 2.642554596180151538220571 2.607934994202595557766244 2.664936575392000239759227 
6.366000 -50.000 2.706158070536560877883403 2.557052243806013702709379 2.529195554884003271922666 2.749633877895191869100699 2.545297686633469336214830 2.703742748258866068766793 2.635308632358449365540309 2.613570742854528727860952 2.660266953570592729505506 
6.367000 -50.000 2.706963177970693301688243 2.571544164768597706682840 2.540789089584952975542365 2.751244093214941344172075 2.522432660017818850661797 2.704547855680647927556493 2.702776619358159493344829 2.647224217483414410168052 2.519534276588393684193079 
6.368000 -50.000 2.707929306897088661543194 2.576696848087324021037148 2.555281009109690248948255 2.751566136280891416987515 2.490228402533724683109995 2.704708877165498126515786 2.663809425284639154085653 2.652537924649561951184751 2.554636923770317924464734 
6.369000 -50.000 2.709217478808178203308898 2.548357091843940658293377 2.553187731765977463993522 2.751244093214941344172075 2.466558277247125285924767 2.702937640841199584684773 2.554797945104923417858345 2.636596803680590905827330 2.540306025622796504137568 
6.370000 -50.000 2.707768285408944208825233 2.505847466634202547197674 2.533060066360422357689686 2.748506727181280417937614 2.437735476125195255292510 2.700844361574517904500681 2.497474359924012343725508 2.613570742854528727860952 2.555925094451593881927920 
6.371000 -50.000 2.703259683807772262298386 2.492965764177502485665627 2.525814107416323839316874 2.747218554946803337202255 2.435803221477189417498721 2.700683340093617434973794 2.506813594358655361560295 2.621299769897310838473459 2.582332595653701989846240 
6.372000 -50.000 2.700844361574517904500681 2.511161169188226072179759 2.552865689100085155871511 2.746896511889849179510747 2.449651046941941689993882 2.700200275651901460349791 2.560111649235670139290733 2.666868832737477212901922 2.586197108383426090938428 
6.373000 -50.000 2.699395168252330723390742 2.535475386079151682849897 2.570255993964341012514296 2.748184684121662169076217 2.478312828842106796400913 2.699234146772909959111075 2.624681219345137872522855 2.717268553491649640818650 2.616147085160950513937905 
6.374000 -50.000 2.699878232691579782454028 2.563654118751954147370498 2.570739058014746003522077 2.750922050149658293349830 2.505847466634202547197674 2.700039254171658686942692 2.665419639726169354077001 2.651732817491816440735874 2.621460791297977710456735 
6.375000 -50.000 2.702132533427646698953595 2.574120506407613806487689 2.543848494711541174950753 2.753337373155534617552576 2.509711977565721952032618 2.700200275651901460349791 2.671216411850637850733392 2.594409198239227887228253 2.605841716181948708452865 
6.376000 -50.000 2.702615597875284603190948 2.558662457182920402232185 2.509228913694364848652185 2.751244093214941344172075 2.515025680243446082329228 2.700683340093617434973794 2.598756775389967632605703 2.579434211166636625733872 2.595536347859706438612193 
6.377000 -50.000 2.700361297132308990853744 2.565747396229449694970981 2.518407127490653873991278 2.750116942489367222179908 2.540145004302392095496543 2.704225812711441356839259 2.620011598697772559063424 2.612282571716744161705037 2.670089261698771476716274 
6.378000 -50.000 2.698912103814561369574676 2.560433691915800391569746 2.536441513976550599096527 2.748345705651388026780069 2.559145521199079009733168 2.705513984592219589586648 2.634181482460061118899830 2.645130938951306021067467 2.725802693107043594977767 
6.379000 -50.000 2.699717211211665635062218 2.551899561106200753357598 2.534831300817364851951652 2.745608339668691222357211 2.548518113172385302078737 2.706319092023057759632820 2.575408677242380317551351 2.631766161275885362869076 2.643681746137428678622427 
6.380000 -50.000 2.700844361574517904500681 2.543365430740403443365949 2.542238281479930250839061 2.745930382722981732968037 2.528873512265051637371016 2.706480113509719398479092 2.593926134118563542330094 2.680233613353637522891404 2.602782309892819778696094 
6.381000 -50.000 2.701166404536813114845017 2.535636407394991742592083 2.556569179796027491136101 2.744964253562106382133834 2.488940232363950233462901 2.705513984592219589586648 2.573476420994046165446889 2.648512388901408165509110 2.528873512265051637371016 
6.382000 -50.000 2.700683340093617434973794 2.524364915665640918263080 2.538212748469825807973166 2.745286296615065957382740 2.446430622314081482215897 2.703098662324403544943152 2.569450887216841561411229 2.596019411985167391065943 2.503271126063111751136603 
6.383000 -50.000 2.699073125293653507839053 2.532415981108068425697866 2.518729170089225366524488 2.750438985552983606197586 2.448040834620337946603286 2.700844361574517904500681 2.592798984509272930409907 2.567840673733748246831965 2.535153343447943630195596 
6.384000 -50.000 2.700361297132308990853744 2.533865172929401943235916 2.510356062729717674386620 2.716141403011121724375698 2.460117427406935508571451 2.699073125293653507839053 2.598434732634061994360763 2.573798463700512240137641 2.559306542538115181173453 
6.385000 -50.000 2.700361297132308990853744 2.535153343447943630195596 2.508101764666663680003467 2.767185225780867341427438 2.476541594987407002292912 2.698590060856870476158065 2.602138224365637686474884 2.583620766553408998333907 2.594570219613101969002855 
6.386000 -50.000 2.701488447499766465398352 2.546424835914911533052418 2.506008487921221217220591 2.706319092023057759632820 2.463015809804502520563574 2.699234146772909959111075 2.604875587873867193167143 2.596985540240405843093185 2.599722903661526363094936 
6.387000 -50.000 2.699234146772909959111075 2.544814622658074565464403 2.511644233065205789046104 2.735141940766315116206897 2.473321169844998390630053 2.700522318612881278454552 2.610028272250355385608600 2.605519673411946790508864 2.601011074699234981721929 
6.388000 -50.000 2.699878232691579782454028 2.547390963876585701086697 2.506974615646610171637576 2.737718285046380373159991 2.450939216810279042135789 2.701649468981489832231091 2.607451930041579046815059 2.612443593108404904512554 2.600044946419993063813081 
6.389000 -50.000 2.701649468981489832231091 2.537890705833268256697011 2.511161169188226072179759 2.739972586326314019089523 2.452388407923909330321521 2.703903769742892926331024 2.607451930041579046815059 2.619850577298554306082679 2.607612951428424086230962 
6.390000 -50.000 2.702132533427646698953595 2.532577002420921097325390 2.519373255288247293037784 2.741260758500898564449244 2.470261766016979443350010 2.704225812711441356839259 2.607773972815429441851620 2.628384711679069951628662 2.602460267128908544265187 
6.391000 -50.000 2.703259683807772262298386 2.550772411787190385723534 2.530322704055279370294329 2.742709952210024226815221 2.482338360399730436967047 2.704064791227084985081319 2.611155421979615809391362 2.633698418220318249183265 2.595536347859706438612193 
6.392000 -50.000 2.703098662324403544943152 2.540145004302392095496543 2.523720830447192309264892 2.744159145932620003094371 2.485558785715558105522405 2.705030920135692795724935 2.624198155133955712159377 2.676530119817182473695993 2.613087678676654590503858 
6.393000 -50.000 2.703581726775003968299416 2.548518113172385302078737 2.526297171336041369471559 2.742387909162387948924788 2.492804742903095949202452 2.703581726775003968299416 2.623715090924223503066059 2.688606729494303237970598 2.629994925763914803695798 
6.394000 -50.000 2.705191941621036821885582 2.546746878568171723600244 2.542238281479930250839061 2.743837102881989675751129 2.511483211772722601295982 2.700361297132308990853744 2.614053807033848375596108 2.664131468171642591613590 2.615502999580487486497304 
6.395000 -50.000 2.706641134996545794422218 2.551577518442836201018054 2.549967305135492967593791 2.746735490361621678800930 2.504720317629438142148501 2.699556189731915800678053 2.600689031938847595171183 2.615986063765593616636806 2.580883403403719356106194 
